CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Pinctada fucata;Akoya Pearl Oyster;Animalia;Mollusca;;;Bivalvia;Pterioida;Pteriidae;Pinctada;fucata;;Molluscs;;;1;;;;;Year(s);Renewal;Active ingredient;;44;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50000;Formaldehyde;Pinctada fucata;Akoya Pearl Oyster;Animalia;Mollusca;;;Bivalvia;Pterioida;Pteriidae;Pinctada;fucata;;Molluscs;;;1;;;;;Year(s);Renewal;Active ingredient;;19;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50000;Formaldehyde;Girardia tigrina;Brown Planaria;Animalia;Platyhelminthes;;;Turbellaria;Tricladida;;Girardia;tigrina;;Worms;;;20;;;;;Day(s);;Formulation;;37.6;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50000;Formaldehyde;Girardia tigrina;Brown Planaria;Animalia;Platyhelminthes;;;Turbellaria;Tricladida;;Girardia;tigrina;;Worms;;;;;;;;;;Formulation;;10;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Blastula;;;;;;;;Static;Active ingredient;;1.04;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Fundulus heteroclitus;Mummichog;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;heteroclitus;;"Fish; Standard Test Species";Embryo;;4;;;;;Cell stage;Renewal;Active ingredient;;11.19512214;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Fundulus heteroclitus;Mummichog;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;heteroclitus;;"Fish; Standard Test Species";Embryo;;4;;;;;Cell stage;Renewal;Active ingredient;;5.09364438;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Diporeia sp.;Amphipod;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Haustoriidae;Diporeia;sp.;;Crustaceans;Juvenile;;;~;5;~;11;Month(s);Renewal;Active ingredient;;0.00026;;0.00023;;0.0003;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Nanosesarma sp.;Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Grapsidae;Nanosesarma;sp.;;Crustaceans;;;;;;;;;Renewal;Active ingredient;;0.015;;0.00714;;0.0315;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Litopenaeus vannamei;White Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Penaeidae;Litopenaeus;vannamei;;Crustaceans;Juvenile;;;;;;;;Static;Formulation;;0.0087;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gammarus italicus;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;italicus;;Crustaceans;Adult;;;;;;;;;Active ingredient;;0.007;;0.0035;;0.0095;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Echinogammarus tibaldii;Amphipod;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Echinogammarus;tibaldii;;Crustaceans;Adult;;;;;;;;;Active ingredient;;0.0039;;0.0032;;0.0054;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Diporeia sp.;Amphipod;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Haustoriidae;Diporeia;sp.;;Crustaceans;Juvenile;;;~;5;~;11;Month(s);Renewal;Active ingredient;;0.00216;;0.00201;;0.00232;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Hyalella azteca;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Hyalellidae;Hyalella;azteca;;"Crustaceans; Standard Test Species";Juvenile;;;~;1;~;2;Week(s);Renewal;Active ingredient;;0.0001;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Hyalella azteca;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Hyalellidae;Hyalella;azteca;;"Crustaceans; Standard Test Species";Juvenile;;;~;1;~;2;Week(s);Renewal;Active ingredient;;0.00017;;0.00017;;0.00018;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2000
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;0.42;;0.39;;0.45;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;124;;94;;159;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Chironomus tentans;Midge;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Chironomidae;Chironomus;tentans;;"Insects/Spiders; Standard Test Species";;;;;;;;;;Active ingredient;;0.00125;;0.00081;;0.00193;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
50328;Benzo[a]pyrene;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;16.7;;14.9;;18.5;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
50328;Benzo[a]pyrene;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;13.4;;12.5;;14.3;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
50328;Benzo[a]pyrene;Gammarus duebeni;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;duebeni;;Crustaceans;;;;;;;;;Renewal;Formulation;;11;;0;;150;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
50328;Benzo[a]pyrene;Gammarus duebeni;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;duebeni;;Crustaceans;;;;;;;;;Renewal;Formulation;;371;;247;;495;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
50328;Benzo[a]pyrene;Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";Neonate;<;48;;;;;Hour(s);;Formulation;;0.25;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Thermocyclops oblongatus;Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Cyclopoida;Cyclopidae;Thermocyclops;oblongatus;;Crustaceans;Multiple;;;;;;;;Static;Formulation;;1.057;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Thermocyclops oblongatus;Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Cyclopoida;Cyclopidae;Thermocyclops;oblongatus;;Crustaceans;Multiple;;;;;;;;Static;Formulation;;33.8;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51036;5-[[2-(2-Butoxyethoxy)ethoxy]methyl]-6-propyl-1,3-benzodioxole;Ceriodaphnia dubia;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Ceriodaphnia;dubia;;"Crustaceans; Standard Test Species";Neonate;<;24;;;;;Hour(s);Renewal;Active ingredient;;0.33;;0.23;;0.47;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51036;5-[[2-(2-Butoxyethoxy)ethoxy]methyl]-6-propyl-1,3-benzodioxole;Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Aquatic - not reported;Active ingredient;;0.04;;0.025;;5.77;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51036;5-[[2-(2-Butoxyethoxy)ethoxy]methyl]-6-propyl-1,3-benzodioxole;Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Aquatic - not reported;Active ingredient;;63.63;;59.75;;67.76;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51150;2-[(Hydroxyimino)methyl]-1-methylpyridinium chloride;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;;;72;;;;;Hour(s);Static;Formulation;;0.025029074;;0.01605313;;0.046605861;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
51150;2-[(Hydroxyimino)methyl]-1-methylpyridinium chloride;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;;;48;;;;;Hour(s);Static;Formulation;>;172.6143;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
51150;2-[(Hydroxyimino)methyl]-1-methylpyridinium chloride;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;;;24;;;;;Hour(s);Static;Formulation;>;172.6143;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
51218;5-Fluoro-2,4(1H,3H)pyrionidinedione;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Static;Active ingredient;;530;;420;;620;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51218;5-Fluoro-2,4(1H,3H)pyrionidinedione;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";Embryo;;;;;;;;Static;Active ingredient;;2420;;1280;;4560;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51285;2,4-Dinitrophenol;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;Larva;;24;;;;;Hour(s);Aquatic - not reported;Active ingredient;;3.4;;1.6;;7.1;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51285;2,4-Dinitrophenol;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;Larva;;48;;;;;Hour(s);Aquatic - not reported;Active ingredient;;0.2;;0.2;;0.3;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51285;2,4-Dinitrophenol;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;Larva;;24;;;;;Hour(s);Aquatic - not reported;Active ingredient;;24;;20;;28.9;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51285;2,4-Dinitrophenol;Artemia salina;Brine Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Artemiidae;Artemia;salina;;Crustaceans;Larva;;168;;;;;Hour(s);Aquatic - not reported;Active ingredient;;0.1;;0.1;;0.2;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
51285;2,4-Dinitrophenol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Juvenile;;;;26;;34;Day(s);Static;Active ingredient;;1.33;;1.23;;1.45;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
51285;2,4-Dinitrophenol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Juvenile;;24;;;;;Day(s);Static;Active ingredient;;11;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
51285;2,4-Dinitrophenol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Juvenile;;;;26;;34;Day(s);Static;Active ingredient;;1.48;;1.35;;1.61;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
52686;P-(2,2,2-Trichloro-1-hydroxyethyl)phosphonic acid dimethyl ester;Oreochromis niloticus;Nile Tilapia;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Cichlidae;Oreochromis;niloticus;;Fish;;;;;;;;;Renewal;Formulation;;21.7;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1998
52686;P-(2,2,2-Trichloro-1-hydroxyethyl)phosphonic acid dimethyl ester;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";Sac fry, yolk sac fry;;5;;;;;Day(s);;Formulation;;9.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1996
53167;3-Hydroxyestra-1,3,5(10)trien-17-one;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
53167;3-Hydroxyestra-1,3,5(10)trien-17-one;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1999
53963;N-9H-Fluoren-2-ylacetamide;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;119.16;;114.7;;123.8;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1997
