CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Lophiosilurus alexandri;Pacama;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Pimelodidae;Lophiosilurus;alexandri;;Fish;Juvenile;;22;;;;;Days post-emergence;Static;Active ingredient;;491.72;;459.31;;526.42;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;14.8;;;;;%;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;10.5;;;;;%;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Arapaima gigas;Pirarucu;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Osteoglossiformes;Osteoglossidae;Arapaima;gigas;;Fish;Juvenile;;;;;;;;Static;Formulation;;56.8;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50000;Formaldehyde;Lophiosilurus alexandri;Pacama;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Pimelodidae;Lophiosilurus;alexandri;;Fish;Juvenile;;45;;;;;Days post-hatch;Static;Active ingredient;;244.38;;224.37;;251.23;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Xiphophorus helleri;Green Swordtail;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Xiphophorus;helleri;;Fish;Juvenile;;;;;;;;Static;Formulation;;152.1;;142.03;;162.88;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;22.6;;;;;%;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Arapaima gigas;Pirarucu;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Osteoglossiformes;Osteoglossidae;Arapaima;gigas;;Fish;Juvenile;;;;;;;;Static;Formulation;;64.7;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50000;Formaldehyde;Carassius auratus;Goldfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Carassius;auratus;;"Fish; Standard Test Species";Juvenile;;;;;;;;Static;Formulation;;110.67;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Formulation;;191.34;;174.75;;209.51;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Adult;;11;;;;;Month(s);Renewal;Formulation;;45.73;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50000;Formaldehyde;Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";Fingerling;;;;;;;;Static;Formulation;;135.44;;119.78;;153.14;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Juvenile;;;;;;;;Static;Formulation;;186.12;;170.53;;203.13;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Thamnocephalus platyurus;Fairy Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Thamnocephalidae;Thamnocephalus;platyurus;;Crustaceans;;;;;20;;22;Hour(s);Static;Active ingredient;;1396;;1304;;1494;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Ceriodaphnia dubia;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Ceriodaphnia;dubia;;"Crustaceans; Standard Test Species";Neonate;<;24;;;;;Hour(s);Static;Active ingredient;;986.6;;765.3;;1272;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Brachionus calyciflorus;Rotifer;Animalia;Rotifera;;;Monogononta;Ploima;Brachionidae;Brachionus;calyciflorus;;"Invertebrates; Standard Test Species";;<;2;;;;;Hour(s);Static;Active ingredient;;1924;;1210;;3060;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;2;;;;;Days post fertilization;Renewal;Active ingredient;;16.99697376;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
50328;Benzo[a]pyrene;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;64;;;;;Cell stage;Renewal;Active ingredient;;0.813969158;;0.626246575;;1.058210368;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2022
50328;Benzo[a]pyrene;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;64;;;;;Cell stage;Renewal;Active ingredient;;1.036258937;;0.635834556;;1.688746303;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2022
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;4.9709214;<;6.6278952;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.8662722;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.8662722;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.8662722;<;4.9709214;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;3.8662722;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51285;2,4-Dinitrophenol;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;<;3;;;;;Hours post fertilization;;Active ingredient;;;>;3.3139476;<;4.4185968;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
51525;2,3-Dihydro-6-propyl-2-thioxo-4(1H)pyrimidinone;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;48;;;;;Hours post fertilization;Static;Active ingredient;;595.8022;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
51525;2,3-Dihydro-6-propyl-2-thioxo-4(1H)pyrimidinone;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;559.9;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
56382;Phosphorothioic acid, O,O-Diethyl-O-(4-nitrophenyl)ester;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;8;;;;;Hours post fertilization;Static;Formulation;;22.33662203;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
57125;Cyanide;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;8;;;;;Hours post fertilization;Static;Active ingredient;;2.350699195;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
57227;22-Oxovincaleukoblatine;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Egg;;0;;;;;Hours post fertilization;Renewal;Formulation;;20.6;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2021
60548;(4S,4aS,5aS,6S,12aS)-4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;260.5;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
60548;(4S,4aS,5aS,6S,12aS)-4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide;Stylonychia lemnae;Ciliate;Animalia;Ciliophora;;;Ciliatea;Hypotrichida;Oxytrichidae;Stylonychia;lemnae;;Invertebrates;;;;;;;;;Static;Formulation;;14;;12.6;;15.6;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
60548;(4S,4aS,5aS,6S,12aS)-4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide;Stentor coeruleus;Ciliate;Animalia;Ciliophora;;;Ciliatea;Oligotrichida;Stentoridae;Stentor;coeruleus;;Invertebrates;;;;;;;;;Static;Formulation;;94.4;;86.3;;103.1;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
60548;(4S,4aS,5aS,6S,12aS)-4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamide;Limnodrilus sp.;Sludge Worm;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Limnodrilus;sp.;;Worms;;;;;;;;;Static;Formulation;;399.9;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
60560;1,3-Dihydro-1-methyl-2H-imidazoline-2-thione;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;894.8;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Adult;;;;;;;;Renewal;Formulation;;185.26;;171.3;;199.86;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;1547.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;1207.4;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;127.3;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;200;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Juvenile;;;;;;;;Renewal;Formulation;;103.84;;81;;123.44;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Renewal;Formulation;;127.15;;108.4;;146.48;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;504.4;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;;>;0;<;127.3;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;;>;127.3;<;200;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
61734;7-(Dimethylamino)-3-(methylimino)-3H-phenothiazine, 3-Methochloride;Oryzias dancena;Mundakanni;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;dancena;;Fish;Egg;;;;;;;;Aquatic - not reported;Formulation;;801.5;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
63252;1-Naphthalenol methylcarbamate;Fejervarya limnocharis;Boie's Wart Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Ranidae;Fejervarya;limnocharis;;Amphibians;Tadpole;;25;;;;;Gosner stage;Renewal;Active ingredient;;3.23;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
63252;1-Naphthalenol methylcarbamate;Gibelion catla;Catla;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Gibelion;catla;;Fish;;;;;;;;;Aquatic - not reported;Active ingredient;;6.9;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2019
63252;1-Naphthalenol methylcarbamate;Lampsilis siliquoidea;Lamp-Mussel;Animalia;Mollusca;;;Bivalvia;Unionoida;Unionidae;Lampsilis;siliquoidea;;Molluscs;Adult;;2.5;;;;;Year(s);Renewal;Active ingredient;>;1.073;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2018
64755;(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-Naphthacenecarboxamide,Hydrochloride (1:1);Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;380;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2020
