CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;86.2;;72.6;;102;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;1720;;1458;;2029;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;119;;102;;138;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;62;;54.4;;70.7;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;282;;228;;349;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;49;;43.3;;55.5;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;64;;58.6;;69.9;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;424;;356;;505;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;600;;523;;689;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;100;;83.7;;119;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;111;;94.5;;130;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;490;;425;;565;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;559;;474;;659;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;450;;360;;563;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;69.9;;63.7;;76.7;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;559;;475;;658;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;779;;666;;912;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;61.9;;53.9;;71.1;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;65.5;;58.2;;73.7;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;282;;228;;349;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;1050;;798;;1382;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";Fingerling;;;;;;;;;Active ingredient;;779;;666;;911;ul/L;;;;;;;;;;;;;;;;;LC50;Water;1977
