CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Oreochromis niloticus;Nile Tilapia;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Cichlidae;Oreochromis;niloticus;;Fish;Fry;;27;;;;;Day(s);Static;Formulation;;529.55;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50000;Formaldehyde;Oreochromis niloticus;Nile Tilapia;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Cichlidae;Oreochromis;niloticus;;Fish;Fry;;27;;;;;Day(s);Static;Formulation;;437.89;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50000;Formaldehyde;Oreochromis niloticus;Nile Tilapia;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Cichlidae;Oreochromis;niloticus;;Fish;Fry;;27;;;;;Day(s);Static;Formulation;;454.26;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50000;Formaldehyde;Acipenser persicus;Persian Sturgeon;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Acipenseriformes;Acipenseridae;Acipenser;persicus;;Fish;Egg;;30;;;;;Hours post fertilization;Static;Active ingredient;;1900;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50000;Formaldehyde;Sphoeroides annulatus;Bullseye Puffer;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;annulatus;;Fish;Juvenile;;;;;;;;Static;Active ingredient;;1095;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2003
50000;Formaldehyde;Sphoeroides annulatus;Bullseye Puffer;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Tetraodontiformes;Tetraodontidae;Sphoeroides;annulatus;;Fish;Juvenile;;;;;;;;Static;Active ingredient;;972;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2003
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;149.230711;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;109.896258;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;116.201781;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;171.450173;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;137.220191;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;190.066479;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Formulation;;3.66;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;6.906049;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;148.329922;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;175.353592;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;148.930448;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;148.930448;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Formulation;;4.94;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Active ingredient;;178.055959;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Formulation;;4.96;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";Embryo;;;;4;;8;Cell stage;Renewal;Formulation;;0.23;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50000;Formaldehyde;Dero digitata;Oligochaete;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Dero;digitata;;Worms;;;;;;;;;Static;Active ingredient;;23.3;;21.8;;24.7;AI ul/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50000;Formaldehyde;Dero digitata;Oligochaete;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Dero;digitata;;Worms;;;;;;;;;Static;Active ingredient;;22.4;;21.1;;23.8;AI ul/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50000;Formaldehyde;Tubifex tubifex;Tubificid Worm;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Tubifex;tubifex;;"Worms; Standard Test Species";;;;;;;;;Static;Active ingredient;;0.73;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2008
50000;Formaldehyde;Tubifex tubifex;Tubificid Worm;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Tubifex;tubifex;;"Worms; Standard Test Species";;;;;;;;;Static;Active ingredient;;0.48;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2008
50000;Formaldehyde;Tubifex tubifex;Tubificid Worm;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Naididae;Tubifex;tubifex;;"Worms; Standard Test Species";;;;;;;;;Static;Active ingredient;;0.39;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2008
50022;11beta,16alpha-9-Fluoro-11,17,21-Trihydroxy-16-methyl-pregna-1,4-diene-3,20-dione;Thamnocephalus platyurus;Fairy Shrimp;Animalia;Arthropoda;Crustacea;;Branchiopoda;Anostraca;Thamnocephalidae;Thamnocephalus;platyurus;;Crustaceans;Larva;;;;2;;3;Instar;Static;Formulation;;60.11;;44.21;;81.73;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50022;11beta,16alpha-9-Fluoro-11,17,21-Trihydroxy-16-methyl-pregna-1,4-diene-3,20-dione;Brachionus calyciflorus;Rotifer;Animalia;Rotifera;;;Monogononta;Ploima;Brachionidae;Brachionus;calyciflorus;;"Invertebrates; Standard Test Species";Juvenile;;;;0;;2;Hour(s);Static;Formulation;;48.22;;41.37;;56.2;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;>;4000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;;6760;;6650;;6880;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50180;N,N-Bis(2-chloroethyl)tetrahydro-2H-1,3,2-oxazaphosphorin-2-amine 2-oxide;Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;;;;;Renewal;Formulation;>;4000;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50215;2-Hydropropanoic acid;Moina micrura;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Cladocera;Moinidae;Moina;micrura;;Crustaceans;;;;;;;;;Renewal;Active ingredient;;329.12;;315.81;;342.43;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50215;2-Hydropropanoic acid;Oreochromis mossambicus;Mozambique Tilapia;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Cichlidae;Oreochromis;mossambicus;;Fish;Adult;;;;;;;;Renewal;Active ingredient;;257.73;;210.54;;315.81;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50215;2-Hydropropanoic acid;Branchiura sowerbyi;Oligochaete;Animalia;Annelida;;;Oligochaeta;Haplotaxida;Tubificidae;Branchiura;sowerbyi;;"Worms; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;50.82;;48.4;;53.24;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50248;(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione;Brachionus calyciflorus;Rotifer;Animalia;Rotifera;;;Monogononta;Ploima;Brachionidae;Brachionus;calyciflorus;;"Invertebrates; Standard Test Species";Juvenile;;;;0;;2;Hour(s);Static;Formulation;;22.29;;20.82;;24.56;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Lithobates pipiens;Leopard Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Ranidae;Lithobates;pipiens;;"Amphibians; Standard Test Species";Tadpole;;26;;;;;Gosner stage;Renewal;Active ingredient;;1.517197818;;1.408242858;;1.631600526;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Lithobates sylvaticus;Wood Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Ranidae;Lithobates;sylvaticus;;"Amphibians; Standard Test Species";Tadpole;;26;;;;;Gosner stage;Renewal;Active ingredient;;0.6809685;;0.574737414;;0.806266704;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Lithobates pipiens;Leopard Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Ranidae;Lithobates;pipiens;;"Amphibians; Standard Test Species";Tadpole;;26;;;;;Gosner stage;Renewal;Active ingredient;;1.242086544;;1.092273474;;1.413690606;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Lithobates pipiens;Leopard Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Ranidae;Lithobates;pipiens;;"Amphibians; Standard Test Species";Tadpole;;36;;;;;Gosner stage;Renewal;Active ingredient;>;2.723874;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Nitocra spinipes;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Ameiridae;Nitocra;spinipes;;"Crustaceans; Standard Test Species";Adult;;;;;;;;;Formulation;;1.6;;1.3;;2;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Americamysis bahia;Opossum Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Mysida;Mysidae;Americamysis;bahia;;"Crustaceans; Standard Test Species";Larva;;24;;;;;Hour(s);Renewal;Formulation;;0.89;;0.71;;1.13;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Eurytemora affinis;Calanoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Calanoida;Temoridae;Eurytemora;affinis;;"Crustaceans; Standard Test Species";Nauplii;;;;;;;;Static;Formulation;;0.045;;0.04;;0.05;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2005
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";Neonate;<;24;;;;;Hour(s);Renewal;Formulation;;0.648;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2006
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Formulation;;2.97;;2.76;;4.11;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Americamysis bahia;Opossum Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Mysida;Mysidae;Americamysis;bahia;;"Crustaceans; Standard Test Species";Larva;;24;;;;;Hour(s);Renewal;Formulation;;1.69;;1.37;;2.25;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Tisbe battagliai;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Tisbidae;Tisbe;battagliai;;"Crustaceans; Standard Test Species";Nauplii;<;24;;;;;Hour(s);Renewal;Formulation;>=;0.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Tigriopus japonicus;Harpacticoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Harpacticoida;Harpacticidae;Tigriopus;japonicus;;"Crustaceans; Standard Test Species";Adult;;;;;;;;Static;Active ingredient;;3.35;;3.29;;3.41;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2003
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Sexually mature;;4;;;;;Month(s);Flow-through;Active ingredient;;0.000002;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Adult;;;;;;;;Renewal;Active ingredient;;3.5;;2.9;;4;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Embryo;;;;;;;;Renewal;Active ingredient;;0.46;;0.35;;0.59;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2001
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Adult;;;;;;;;Renewal;Active ingredient;;3.5;;2.7;;4.3;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Embryo;;;;;;;;Renewal;Active ingredient;;0.46;;0.35;;0.59;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50282;(17beta)Estra-1,3,5(10)triene-3,17-diol;Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";Adult;;;;;;;;Renewal;Active ingredient;;3.5;;2.7;;4.4;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2002
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Xenopus laevis;African Clawed Frog;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Pipidae;Xenopus;laevis;;"Amphibians; Standard Test Species";Embryo;;;;8;;11;Nieuwkoop-faber-stage;Renewal;Active ingredient;;35.8035405;;31.30151115;;41.120898;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Heteropneustes fossilis;Indian Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Heteropneustidae;Heteropneustes;fossilis;;Fish;;;;;;;;;;Active ingredient;;25;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2008
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;11.5478;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;13.0919;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;16.639;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;0.1862;;0.1636;;0.212;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;2004
