CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;1.51;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;100;;80;;125;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;80.8;;69.5;;94.1;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;100;;80;;125;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Salvelinus namaycush;Lake Trout, Siscowet;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Salvelinus;namaycush;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;100;;78.2;;128;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Ictalurus punctatus;Channel Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Siluriformes;Ictaluridae;Ictalurus;punctatus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;65.8;;58.1;;74.5;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;1.79;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis cyanellus;Green Sunfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;cyanellus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;173;;123;;243;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;41.4;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Salmo salar;Atlantic Salmon;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Salmo;salar;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;173;;149;;201;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;1.41;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;2.24;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;>;100;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;118;;99.7;;140;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;118;;99.7;;140;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;>;100;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;73.3;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Paratelphusa jacquemontii;Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Parathelphusidae;Paratelphusa;jacquemontii;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.07435;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Paratelphusa jacquemontii;Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Parathelphusidae;Paratelphusa;jacquemontii;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.062129;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Paratelphusa jacquemontii;Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Parathelphusidae;Paratelphusa;jacquemontii;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.09124;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Metapenaeus monoceros;Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Penaeidae;Metapenaeus;monoceros;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.058;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Metapenaeus monoceros;Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Penaeidae;Metapenaeus;monoceros;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.069;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Metapenaeus monoceros;Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Penaeidae;Metapenaeus;monoceros;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.063;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Paratelphusa jacquemontii;Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Parathelphusidae;Paratelphusa;jacquemontii;;Crustaceans;Intermolt;;;;;;;;Static;Formulation;;0.11643;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Metapenaeus monoceros;Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Penaeidae;Metapenaeus;monoceros;;Crustaceans;Intermolt;;;;;;;;Renewal;Formulation;;0.062;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa striata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;striata;;Fish;;;;;;;;;Static;Total;;1.346;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa punctata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;punctata;;Fish;Juvenile;;;;;;;;Static;Formulation;;0.121;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.095;;0.078;;0.114;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa striata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;striata;;Fish;;;;;;;;;Static;Total;;0.73;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa striata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;striata;;Fish;;;;;;;;;Static;Total;;0.736;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa striata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;striata;;Fish;;;;;;;;;Static;Total;;0.426;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Channa striata;Snake-Head Catfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Channidae;Channa;striata;;Fish;;;;;;;;;Static;Total;;0.649;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;;;3;;4;Instar;;Active ingredient;;0.024;;0.021;;0.027;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;17.683;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Instar;;4;;;;;Instar;Static;Active ingredient;;23.56;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;20.8346;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;;;3;;4;Instar;;Active ingredient;;0.002;;0.001;;0.003;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;6.6973;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;17.3373;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;;;3;;4;Instar;;Active ingredient;;0.016;;0.014;;0.018;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;28.2322;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;0.1414;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Instar;;4;;;;;Instar;Static;Active ingredient;;28.23;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;13.2862;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Simulium damnosum;Blackfly;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Simuliidae;Simulium;damnosum;;Insects/Spiders;Larva;;;;4;;5;Instar;Static;Formulation;;0.004;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex pipiens ssp. molestus;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;pipiens;;Insects/Spiders;Larva;;4;;;;;Instar;;Formulation;;5.56;;4.89;;6.28;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Aedes caspius;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Aedes;caspius;;Insects/Spiders;Larva;;4;;;;;Instar;;Formulation;;5.78;;5.05;;6.53;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1992
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Aedes aegypti;Yellow Fever Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Aedes;aegypti;;"Insects/Spiders; Standard Test Species";Instar;;4;;;;;Instar;Static;Active ingredient;;16.71;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Nereis grubei;Polychaete;Animalia;Annelida;Polychaeta;;Errantia;Aciculata;Nereididae;Nereis;grubei;;Worms;;;;;;;;;Static;Formulation;>;1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ophryotrocha labronica;Polychaete;Animalia;Annelida;Polychaeta;;Errantia;Aciculata;Dorvilleidae;Ophryotrocha;labronica;;Worms;;;;;;;;;Static;Formulation;>;1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Neanthes arenaceodentata;Polychaete Worm;Animalia;Annelida;Polychaeta;;Errantia;Aciculata;Nereididae;Neanthes;arenaceodentata;;"Worms; Standard Test Species";;;;;;;;;Static;Formulation;>;1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Capitella capitata;Polychaete Worm;Animalia;Annelida;Polychaeta;;Sedentaria;Scolecida;Capitellidae;Capitella;capitata;;"Worms; Standard Test Species";;;;;;;;;;Formulation;;0.04;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Capitella capitata;Polychaete Worm;Animalia;Annelida;Polychaeta;;Sedentaria;Scolecida;Capitellidae;Capitella;capitata;;"Worms; Standard Test Species";;;;;;;;;Static;Formulation;>;1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Gammarus pulex ssp. pulex;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;pulex;;Crustaceans;;;;;;;;;;Formulation;;1795908.015;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Gammarus pulex ssp. pulex;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;pulex;;Crustaceans;;;;;;;;;;Formulation;;1861332.715;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Gammarus pulex ssp. pulex;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;pulex;;Crustaceans;;;;;;;;;;Formulation;;1907130.005;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
50657;5-Chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide;Gammarus pulex ssp. pulex;Scud;Animalia;Arthropoda;Crustacea;;Malacostraca;Amphipoda;Gammaridae;Gammarus;pulex;;Crustaceans;;;;;;;;;;Formulation;;1743568.255;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1991
