CAS Number;Chemical Name;Species Scientific Name;Species Common Name;Species Kingdom;Species Phylum;Species Sub Phylum;Species Superclass;Species Class;Species Order;Species Family;Species Genus;Species;Variety;Species Group;Organism Lifestage;Organism Age Mean Op;Organism Age Mean;Organism Age Min Op;Organism Age Min;Organism Age Max Op;Organism Age Max;Age Units;Exposure Type;Conc 1 Type (Standardized);Conc 1 Mean Op (Standardized);Conc 1 Mean (Standardized);Conc 1 Min Op (Standardized);Conc Min 1 (Standardized);Conc 1 Max Op (Standardized);Conc 1 Max (Standardized);Conc 1 Units (Standardized);Conc 2 Type (Standardized);Conc 2 Mean Op (Standardized);Conc 2 Mean (Standardized);Conc 2 Min Op (Standardized);Conc Min 2 (Standardized);Conc 2 Max Op (Standardized);Conc 2 Max (Standardized);Conc 2 Units (Standardized);Conc 3 Type (Standardized);Conc 3 Mean Op (Standardized);Conc 3 Mean (Standardized);Conc 3 Min Op (Standardized);Conc Min 3 (Standardized);Conc 3 Max Op (Standardized);Conc 3 Max (Standardized);Conc 3 Units (Standardized);Endpoint;Habitat;Publication Year
50000;Formaldehyde;Bosmina sp.;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Bosminidae;Bosmina;sp.;;Crustaceans;;;;;;;;;;Formulation;;20;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50000;Formaldehyde;Cyclops sp.;Cyclopoid Copepod;Animalia;Arthropoda;Crustacea;;Maxillopoda;Cyclopoida;Cyclopidae;Cyclops;sp.;;Crustaceans;;;;;;;;;;Formulation;;20;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50000;Formaldehyde;Daphnia sp.;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;sp.;;Crustaceans;;;;;;;;;;Formulation;;20;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50000;Formaldehyde;Leuciscus idus;Ide, Silver Or Golden Orfe;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Leuciscus;idus;;Fish;;;;;;;;;Static;Active ingredient;;22;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50000;Formaldehyde;Anguilla rostrata;American Eel;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Anguilliformes;Anguillidae;Anguilla;rostrata;;Fish;;;;;;;;;;Active ingredient;;329.65;;257.18;;402.93;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50000;Formaldehyde;Danio rerio;Zebra Danio;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Danio;rerio;;"Fish; Standard Test Species";;;;;;;;;Static;Active ingredient;;41;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50000;Formaldehyde;Pimephales promelas;Fathead Minnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Pimephales;promelas;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;;>;38;<;48;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";Fry;;;;;;;;Static;Formulation;;149;;142;;157;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50000;Formaldehyde;Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";Fry;;;;;;;;Static;Formulation;>;250;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50000;Formaldehyde;Chironomus sp.;Midge;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Chironomidae;Chironomus;sp.;;"Insects/Spiders; Standard Test Species";Larva;;;;;;;;;Formulation;;450;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Bufo bufo ssp. japonicus;Toad;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Bufonidae;Bufo;bufo;;Amphibians;Tadpole;;;;;;;;Static;Formulation;;31;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Bufo vulgaris ssp. formosus;Toad;Animalia;Chordata;Vertebrata;;Amphibia;Anura;Bufonidae;Bufo;vulgaris;;Amphibians;;;;;;;;;;Formulation;>;40;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Pachygrapsus crassipes;Shore Crab;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Grapsidae;Pachygrapsus;crassipes;;Crustaceans;;;;;;;;;Static;Formulation;;0.018;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Moina macrocopa;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Cladocera;Moinidae;Moina;macrocopa;;Crustaceans;;;;;;;;;Static;Formulation;>;40;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Palaemonetes vulgaris;Marsh Grass Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Palaemonidae;Palaemonetes;vulgaris;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;0.00153;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia pulex;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;pulex;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;4.7;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0009;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0004;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia pulex;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;pulex;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;8.6;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0011;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia pulex;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;pulex;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;>;40;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia magna;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;magna;;"Crustaceans; Standard Test Species";;;;;2;;26;Hour(s);Static;Formulation;;0.19;;0.049;;0.7;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia pulex;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;pulex;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;4.1;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0018;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0009;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Daphnia pulex;Water Flea;Animalia;Arthropoda;Crustacea;;Branchiopoda;Diplostraca;Daphniidae;Daphnia;pulex;;"Crustaceans; Standard Test Species";;;;;;;;;Static;Formulation;;11;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Crangon septemspinosa;Bay Shrimp, Sand Shrimp;Animalia;Arthropoda;Crustacea;;Malacostraca;Decapoda;Crangonidae;Crangon;septemspinosa;;"Crustaceans; Standard Test Species";;;;;;;;;Renewal;Active ingredient;;0.0019;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus oregonensis;Northern Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;oregonensis;;Fish;Juvenile;;;;;;;;Static;Active ingredient;;0.04;;0.031;;0.064;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus oregonensis;Northern Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;oregonensis;;Fish;Juvenile;;;;;;;;Static;Active ingredient;;0.04;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus oregonensis;Northern Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;oregonensis;;Fish;Juvenile;;;;;;;;Static;Active ingredient;;0.034;;0.024;;0.053;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.04;;0.03;;0.05;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Pseudosphromenus cupanus;Spike-tailed Paradise Fish ;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Osphronemidae;Pseudosphromenus;cupanus;;Fish;;;;;;;;;Static;Formulation;;2.813;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Aplocheilus lineatus;Killifish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Aplocheilus;lineatus;;Fish;;;;;;;;;Static;Formulation;;0.1489;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Pseudosphromenus cupanus;Spike-tailed Paradise Fish ;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Osphronemidae;Pseudosphromenus;cupanus;;Fish;;;;;;;;;Static;Formulation;;2.277;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.055;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Misgurnus anguillicaudatus;Oriental Weatherfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cobitidae;Misgurnus;anguillicaudatus;;Fish;;;;;;;;;Static;Formulation;;0.24;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus oregonensis;Northern Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;oregonensis;;Fish;Post-larva;;;;;;;;Static;Active ingredient;;0.151;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Aplocheilus lineatus;Killifish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Aplocheilus;lineatus;;Fish;;;;;;;;;Static;Formulation;;0.1228;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.06;;0.05;;0.07;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Formulation;;1.4;;0.52;;3.76;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Mugil cephalus;Striped Mullet;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Mugiliformes;Mugilidae;Mugil;cephalus;;Fish;;;;;;;;;Renewal;Formulation;;;;0.042;;0.056;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gambusia affinis;Western Mosquitofish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Poeciliidae;Gambusia;affinis;;Fish;;;;;;;;;Static;Active ingredient;;0.07;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.6;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;2;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.15;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Carassius auratus;Goldfish;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Carassius;auratus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.068;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Oryzias latipes;Japanese Medaka;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Beloniformes;Adrianichthyidae;Oryzias;latipes;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.012;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.7;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.25;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.35;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;5;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cyprinus carpio;Common Carp;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Cyprinus;carpio;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.55;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.007;;0.003;;0.011;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Fundulus heteroclitus;Mummichog;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cyprinodontiformes;Cyprinodontidae;Fundulus;heteroclitus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.038;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Lepomis macrochirus;Bluegill;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Perciformes;Centrarchidae;Lepomis;macrochirus;;"Fish; Standard Test Species";;;;;;;;;Static;Formulation;;0.0074;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Oncorhynchus mykiss;Rainbow Trout;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Salmoniformes;Salmonidae;Oncorhynchus;mykiss;;"Fish; Standard Test Species; U.S. Threatened and Endangered Species";;;;;;;;;Static;Formulation;;0.023;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;1.512;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;0.824;;0.614;;1.314;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;0.138;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gila cypha;Humpback Chub;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Gila;cypha;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;2.471;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;0.986;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Gila cypha;Humpback Chub;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Gila;cypha;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;1.898;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Post-larva;;;;;;;;Static;Active ingredient;;1.497;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;0.13;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Ptychocheilus lucius;Colorado Pikeminnow;Animalia;Chordata;Vertebrata;Osteichthyes;Actinopterygii;Cypriniformes;Cyprinidae;Ptychocheilus;lucius;;"Fish; U.S. Threatened and Endangered Species";Juvenile;;;;;;;;Static;Active ingredient;;0.341;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1982
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;38;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex pipiens;Northern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;pipiens;;Insects/Spiders;Larva;;4;;;;;Instar;;Formulation;;32;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;;;;;;;;Formulation;;0.165;;0.156;;0.174;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Culex quinquefasciatus;Southern House Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Culex;quinquefasciatus;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Formulation;;95;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Cloeon dipterum;Mayfly;Animalia;Arthropoda;Hexapoda;;Insecta;Ephemeroptera;Baetidae;Cloeon;dipterum;;Insects/Spiders;Larva;;;;;;;;Static;Formulation;;0.85;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1981
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;51;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
50293;1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene];Anopheles stephensi;Mosquito;Animalia;Arthropoda;Hexapoda;;Insecta;Diptera;Culicidae;Anopheles;stephensi;;Insects/Spiders;Larva;;4;;;;;Instar;Static;Active ingredient;;7.8;;;;;AI mg/L;;;;;;;;;;;;;;;;;LC50;Water;1980
